EventTimeDate,MentionSourceName,MentionIdentifier,Confidence,MentionDocTone
03/02/2017,coinspeaker.com,http://www.coinspeaker.com/2017/03/01/hyperledger-project-adds-11-new-members-including-bank-england-federal-reserve-bank-boston/,80,3.13807531380753
03/20/2017,marketwatch.com,http://www.marketwatch.com/story/energy-blockchain-labs-and-ibm-create-carbon-credit-management-platform-using-hyperledger-fabric-on-the-ibm-cloud-2017-03-20,50,4.6639231824417
03/20/2017,military-technologies.net,http://www.military-technologies.net/2017/03/20/energy-blockchain-labs-and-ibm-create-carbon-credit-management-platform-using-hyperledger-fabric-on-the-ibm-cloud-2/,100,4.47552447552447
03/20/2017,broadwayworld.com,http://www.broadwayworld.com/bwwgeeks/article/Energy-Blockchain-Labs-and-IBM-Create-Carbon-Credit-Management-Platform-Using-Hyperledger-Fabric-on-the-IBM-Cloud-20170320,50,4.69208211143695
03/20/2017,military-technologies.net,http://www.military-technologies.net/2017/03/20/energy-blockchain-labs-and-ibm-create-carbon-credit-management-platform-using-hyperledger-fabric-on-the-ibm-cloud/,50,4.63768115942029
03/20/2017,prnewswire.com,http://www.prnewswire.com/news-releases/energy-blockchain-labs-and-ibm-create-carbon-credit-management-platform-using-hyperledger-fabric-on-the-ibm-cloud-300425910.html,50,4.7945205479452
03/20/2017,gizmodo.in,http://www.gizmodo.in/indiamodo/ibm-launches-hyperledger-fabric-blockchain-service-for-enterprises/articleshow/57729955.cms,100,0
03/20/2017,forbes.com,https://www.forbes.com/sites/tomgroenfeldt/2017/03/20/ibm-and-hyperledger-launch-enterprise-ready-blockchain/,50,2.47058823529411
03/20/2017,forbes.com,http://www.forbes.com/sites/tomgroenfeldt/2017/03/20/ibm-and-hyperledger-launch-enterprise-ready-blockchain/,50,2.47058823529411
03/20/2017,military-technologies.net,http://www.military-technologies.net/2017/03/20/energy-blockchain-labs-and-ibm-create-carbon-credit-management-platform-using-hyperledger-fabric-on-the-ibm-cloud-3/,50,4.66101694915255
03/20/2017,pressreleasepoint.com,http://www.pressreleasepoint.com/energy-blockchain-labs-and-ibm-create-carbon-credit-management-platform-using-hyperledger-fabric-ibm,50,4.6448087431694
03/20/2017,siliconrepublic.com,https://www.siliconrepublic.com/enterprise/ibm-blockchain-platform-hyperledger-fabric,100,1.93370165745857
03/26/2017,gizpress.com,http://gizpress.com/2017/03/26/ibm-announces-hyperledger-fabric-based-blockchain-as-a.html,10,1.61579892280072
03/29/2017,gtreview.com,http://www.gtreview.com/news/no-category/hyperledger-chief-more-live-blockchain-in-trade-finance/,100,-0.0568181818181801
03/28/2017,entornointeligente.com,http://www.entornointeligente.com/articulo/9785328/BBVA-redobla-su-apuesta-por-el-blockhain-tras-unirse-a-la-comunidad-Hyperledger,100,1.77419354838709
03/30/2017,bravenewcoin.com,https://bravenewcoin.com/news/hyperledger-used-to-track-us-oil-on-a-blockchain/,100,0.77691453940066
03/29/2017,gtreview.com,http://www.gtreview.com/news/global/exclusive-r3-and-hyperledger-in-talks-over-corda-migration/,100,1.05740181268882
03/29/2017,gtreview.com,http://www.gtreview.com/news/global/hyperledger-chief-more-live-blockchain-in-trade-finance/,100,-0.0568181818181801
03/29/2017,coindesk.com,http://www.coindesk.com/panasonic-hyperledger-iroha-blockchain/,30,2.30414746543779
03/29/2017,newsbtc.com,http://www.newsbtc.com/2017/03/29/hyperledger-member-will-take-part-blockchain-bitcoin-conference-russia/,100,0
08/10/2016,ibtimes.co.uk,http://www.ibtimes.co.uk/hsbc-bank-america-merrill-lynch-use-hyperledger-project-blockchain-based-trade-finance-1575269,10,3.25497287522604
05/24/2016,itworldcanada.com,http://www.itworldcanada.com/article/why-hyperledger-wants-to-be-the-linux-of-blockchain/383541,100,1.53609831029186
02/10/2016,siliconangle.com,http://siliconangle.com/blog/2016/02/10/bitcoin-weekly-2016-february-10-steam-getting-bitcoin-payments-simplex-7m-series-a-coin-center-raises-1m-hyperledger-expands-membership/,60,0.51150895140665
02/04/2016,bitcoinmagazine.com,https://bitcoinmagazine.com/articles/ibm-supports-linux-foundation-s-hyperledger-blockchain-as-industry-standard-plans-deployment-1454618593,100,1.98473282442748
04/29/2016,coindesk.com,http://www.coindesk.com/vitalik-buterin-addresses-hyperledger-possible-ethereum-integration/,20,2.72108843537415
03/01/2016,coindesk.com,http://www.coindesk.com/ibm-exec-elected-chairman-of-hyperledger-technical-steering-committee/,100,2.6315789222717285
02/10/2016,bitcoinmagazine.com,https://bitcoinmagazine.com/articles/hyperledger-project-looks-at-options-to-build-blockchain-technology-with-ibm-dtcc-swift-and-others-1455127292,50,1.9132653474807739
02/09/2016,coindesk.com,http://www.coindesk.com/linux-foundation-led-hyperledger-project-swells-to-30-members/,100,0.769230769230767
02/09/2016,cryptocoinsnews.com,https://www.cryptocoinsnews.com/linux-foundations-hyperledger-blockchain-project-reveals-code-proposals-new-members/,100,2.10970464135021
