EventTimeDate,MentionSourceName,MentionIdentifier,Confidence,MentionDocTone
01/23/2017,nigeriatoday.ng,http://www.nigeriatoday.ng/2017/01/grayscale-to-launch-ethereum-classic-trust-modeled-after-bitcoin-investment-trust/,100,2.45901639344262
01/24/2017,coindesk.com,http://www.coindesk.com/proposed-ethereum-vehicle-trademark-controversy/,20,-1.75983436853002
01/24/2017,coindesk.com,http://www.coindesk.com/ethereum-smart-contracts-mining-pool-operators/,100,-2.08333333333333
01/25/2017,nasdaq.com,http://www.nasdaq.com/article/has-this-ethereum-classic-developer-solved-proof-of-stake-cm738269,100,1.49094781682641
07/25/2016,paymentweek.com,https://paymentweek.com/2016-7-25-coinbase-breaks-long-time-bitcoin-only-stance-in-favor-of-ethereum-11081/,100,0.45662100456621
07/25/2016,coindesk.com,http://www.coindesk.com/ethereum-classic-price-services-alterative-blockchain/,30,0.77262693156733
07/26/2016,forbes.com,http://www.forbes.com/sites/francescoppola/2016/07/26/ethereum-and-the-old-catholics/,20,-1.72661870503597
07/25/2016,paymentweek.com,http://paymentweek.com/2016-7-25-coinbase-breaks-long-time-bitcoin-only-stance-in-favor-of-ethereum-11081/,100,0.45662100456621
08/09/2016,journaltranscript.com,http://www.journaltranscript.com/2016/08/btcs-inc-otcmktsbtcs-expands-its-ethereum-mining-hosting-operations/,100,0.4
08/09/2016,themerkle.com,http://themerkle.com/coinoffering-uses-smart-contracts-to-issue-company-shares-as-ethereum-tokens/,40,3.78947368421053
01/29/2017,coindesk.com,http://www.coindesk.com/zcash-ethereum-how-two-major-blockchains-are-evolving-together/,80,1.75975516449885
06/22/2016,seekingalpha.com,http://seekingalpha.com/article/3983603-big-fail-ethereum-dao-hack,100,-2.33614536015574
02/03/2017,coindesk.com,http://www.coindesk.com/ethereum-payment-channels-enter-production-2017/,100,2.41935483870968
02/03/2017,nasdaq.com,http://www.nasdaq.com/article/op-ed-why-ethereums-hard-fork-will-cause-problems-in-the-coming-year-cm743077,50,-2.78330019880715
